Id,Label,timeset,modularity_class,componentnumber,strongcompnum,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality,nodecolor-multimode,Authority,Hub
862137915819929600,862137915819929600,,3,0,1544,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
81473375,81473375,,3,0,1543,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1068778285864112128,1068778285864112128,,3,0,1542,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1018323049266008064,1018323049266008064,,13,0,5989,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000245,0
1030647164836503553,1030647164836503553,,3,0,1541,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
969994220,969994220,,3,0,1539,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
863151990720921601,863151990720921601,,3,0,4810,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00011,0
955478043321135105,955478043321135105,,10,0,1538,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024297,0
1034582165156188163,1034582165156188163,,3,0,1537,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1032321367033700353,1032321367033700353,,3,0,1536,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1925673792,1925673792,,39,0,8875,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1261594665884803073,1261594665884803073,,3,0,1535,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
878290751154565120,878290751154565120,,3,0,1534,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1184177450550468610,1184177450550468610,,3,0,1533,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
886382604961828864,886382604961828864,,10,0,5988,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1247401255741165569,1247401255741165569,,10,0,9612,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000113,0
770099735323697152,770099735323697152,,0,0,10029,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
1222853073577619457,1222853073577619457,,39,0,8874,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1706011255,1706011255,,3,0,1532,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
4092232874,4092232874,,3,0,1531,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1052892344,1052892344,,3,0,1530,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
937515634648322048,937515634648322048,,3,0,1529,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2948073768,2948073768,,10,0,5987,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
992319580386160640,992319580386160640,,3,0,9460,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000128,0
1094716848820543488,1094716848820543488,,10,0,5986,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
906657412878278656,906657412878278656,,3,0,1527,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1035548790781104128,1035548790781104128,,39,0,9822,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000078,0
829894801,829894801,,10,0,10091,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000098,0
1228214660958019585,1228214660958019585,,10,0,1452,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024233,0
4579856172,4579856172,,3,0,1526,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1171128143807225861,1171128143807225861,,39,0,8505,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1105608776109957120,1105608776109957120,,10,0,5985,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
583980163,583980163,,10,0,10090,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000098,0
890620851539857408,890620851539857408,,10,0,40,5,0,5,5,0,5,0,0,0,0,0,0.248227,red,0.00034,0
84467328,84467328,,10,0,5984,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
917845587525062656,917845587525062656,,3,0,1525,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
4469868193,4469868193,,39,0,8873,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1168697800454021122,1168697800454021122,,10,0,9611,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000113,0
1120595304556843008,1120595304556843008,,0,0,10028,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
1170084749060247553,1170084749060247553,,39,0,8504,1,0,1,2,0,2,0,0,0,0,0,0.009818,blue,0.000317,0
1112537214200606720,1112537214200606720,,10,0,254,1,0,1,1,0,1,0,0,0,0,0,0.198306,red,0.000191,0
867223239625408513,867223239625408513,,3,0,1521,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1159624912518074369,1159624912518074369,,3,0,1520,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
832818808079294464,832818808079294464,,0,0,9984,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000031,0
954081536881647616,954081536881647616,,10,0,1519,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.02481,0
1052481760515239937,1052481760515239937,,3,0,1517,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
3379169061,3379169061,,10,0,5983,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
2280451514,2280451514,,0,0,10027,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
1259100299890798594,1259100299890798594,,3,0,1516,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
892810328047833088,892810328047833088,,3,0,2524,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000301,0
1023323295934902272,1023323295934902272,,39,0,9721,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00003,0
1216633787502612480,1216633787502612480,,3,0,1515,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1014769422576152576,1014769422576152576,,10,0,253,2,0,2,2,0,2,0,0,0,0,0,0.208125,blue,0.000291,0
1267812396334084097,1267812396334084097,,3,0,1513,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1094285177642250241,1094285177642250241,,3,0,1510,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1016539432554586113,1016539432554586113,,3,0,1509,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1365276722,1365276722,,3,0,1508,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
848069022079778817,848069022079778817,,10,0,1507,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.02481,0
1231664303033475073,1231664303033475073,,10,0,10089,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000098,0
1053837054449254400,1053837054449254400,,3,0,1506,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
966894100023685120,966894100023685120,,10,0,84,3,0,3,4,0,4,0,0,0,0,0,0.139776,blue,0.001059,0
2492130268,2492130268,,10,0,5982,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1209025141268717568,1209025141268717568,,3,0,1504,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1135988439227293697,1135988439227293697,,3,0,1503,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
959367906957000708,959367906957000708,,3,0,1502,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2155067837,2155067837,,109,0,4850,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
760229786212003840,760229786212003840,,39,0,8503,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
2179156326,2179156326,,0,0,9973,1,1,2,1,1,2,1,1,1,1,0,0.009818,red,0.000031,0.000041
961171376160718848,961171376160718848,,3,0,3209,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000512,0
1176804572838449152,1176804572838449152,,3,0,1500,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1158024360747077632,1158024360747077632,,39,0,8502,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
60948392,60948392,,3,0,1499,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1110526061316620288,1110526061316620288,,39,0,8501,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
42811953,42811953,,10,0,10088,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000098,0
769350029907664896,769350029907664896,,3,0,1498,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1124805200169132032,1124805200169132032,,3,0,1497,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
984057006280491008,984057006280491008,,3,0,1496,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1002514577014177792,1002514577014177792,,236,226,10171,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1152967091781156864,1152967091781156864,,236,226,10170,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
926877192281346049,926877192281346049,,10,0,10087,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000098,0
1113213217239642114,1113213217239642114,,3,0,1495,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
980051845484707840,980051845484707840,,3,0,1494,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
710523087566061572,710523087566061572,,3,0,1493,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
872754953357410304,872754953357410304,,3,0,1491,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2391528096,2391528096,,3,0,1490,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
715620243255738368,715620243255738368,,10,0,5981,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
939712267695747072,939712267695747072,,10,0,1489,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.025715,0
222314086,222314086,,3,0,1488,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
762953158192529409,762953158192529409,,3,0,1487,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
749808698810261504,749808698810261504,,3,0,10173,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.000014
842580903926906882,842580903926906882,,3,0,10172,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
66273349,66273349,,39,0,8872,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1142024061784117250,1142024061784117250,,237,227,10175,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1216448659245674499,1216448659245674499,,237,227,10174,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
224544463,224544463,,3,0,1486,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
862347638573871104,862347638573871104,,3,0,1485,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
260509045,260509045,,39,0,10176,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000014
787281033016119297,787281033016119297,,0,0,10026,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
1344986058,1344986058,,52,0,6459,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000387,0
3194855178,3194855178,,3,0,1483,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
571345322,571345322,,0,0,9983,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000031,0
1240340252855808000,1240340252855808000,,3,0,1482,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1006492208957030400,1006492208957030400,,3,0,1481,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1134995025929093121,1134995025929093121,,10,0,9706,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
2913138380,2913138380,,33,0,9281,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
1159725826801225733,1159725826801225733,,3,0,1480,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
18482882,18482882,,39,0,10177,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000014
932519585885990912,932519585885990912,,39,0,8500,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
402725431,402725431,,10,0,5979,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1261491280162349057,1261491280162349057,,3,0,1479,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
730832775306223616,730832775306223616,,3,0,1478,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
827552766708977665,827552766708977665,,10,0,10086,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000098,0
1201939232140546049,1201939232140546049,,10,0,5978,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
926809029116080128,926809029116080128,,3,0,1477,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1235689438619066368,1235689438619066368,,10,0,4449,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000153,0
399210225,399210225,,3,0,1476,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
157578100,157578100,,3,0,1475,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
3118790279,3118790279,,3,0,1474,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1220827741286797314,1220827741286797314,,3,0,1472,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
4715836583,4715836583,,172,169,9430,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1081505497205870592,1081505497205870592,,3,0,3208,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000512,0
4917211361,4917211361,,16,0,10182,0,6,6,0,6,6,1,1,1,0,0,0,red,0,0.000002
1079082134437007360,1079082134437007360,,16,0,10181,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1096790049558007809,1096790049558007809,,10,0,5977,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
946228316767424512,946228316767424512,,10,0,10186,0,7,7,0,7,7,1,1,1,0,0,0,red,0,0.000026
817186410260209665,817186410260209665,,10,0,9521,2,0,2,2,0,2,0,0,0,0,0,0.041701,red,0.000019,0
902991557250441217,902991557250441217,,10,0,10127,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
802543117584867329,802543117584867329,,3,0,1471,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
478954482,478954482,,3,0,1470,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
845198887153352705,845198887153352705,,3,0,1469,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
948226820226166785,948226820226166785,,3,0,1468,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1024814340606701568,1024814340606701568,,3,0,1466,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1026466942524239872,1026466942524239872,,10,0,9528,1,0,1,1,0,1,0,0,0,0,0,0.031882,red,0.000018,0
941980252510679041,941980252510679041,,3,0,10194,0,8,8,0,8,8,1,1,1,0,0,0,red,0,0.00059
797794308015296513,797794308015296513,,3,0,10193,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000014,0
1060658463498493954,1060658463498493954,,13,0,7597,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
1040242788233818112,1040242788233818112,,3,0,1465,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
3280420135,3280420135,,10,0,5976,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
977165560160145408,977165560160145408,,10,0,9527,1,0,1,1,0,1,0,0,0,0,0,0.031882,red,0.000018,0
3184921784,3184921784,,3,0,1464,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1132723889405083649,1132723889405083649,,3,0,9459,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000128,0
1183428503007617024,1183428503007617024,,3,0,10117,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000029,0
1245519726631157761,1245519726631157761,,3,0,10192,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000014,0
980693722483646464,980693722483646464,,3,0,1462,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
955097836508545024,955097836508545024,,3,0,1458,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
721613700864602112,721613700864602112,,39,0,6156,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000118,0
1055723963408625664,1055723963408625664,,3,0,1456,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
146003081,146003081,,3,0,1455,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
289290655,289290655,,3,0,1454,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1027565233756356610,1027565233756356610,,3,0,1453,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1009780650604486656,1009780650604486656,,10,0,94,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
1470117601,1470117601,,33,0,4945,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1233686734400942080,1233686734400942080,,3,0,1451,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1118697519926525952,1118697519926525952,,33,0,539,1,2,3,1,2,3,1,1,1,4,0,0.031882,blue,0.0242,0
1092826244733911040,1092826244733911040,,33,0,538,1,0,1,1,0,1,0,0,0,0,0,0.056342,red,0,0
1220696381196849153,1220696381196849153,,39,0,8499,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1001371073147891712,1001371073147891712,,3,0,1450,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2639471062,2639471062,,3,0,3207,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000512,0
2531867768,2531867768,,3,0,1449,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1223637051347628032,1223637051347628032,,3,0,1448,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1336563324,1336563324,,238,228,10196,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1200602125828530178,1200602125828530178,,238,228,10195,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1130796037642248194,1130796037642248194,,10,0,5975,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000326,0
1133892882048331776,1133892882048331776,,3,0,1447,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1198486695462588416,1198486695462588416,,3,0,1415,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024214,0
1200095543852179458,1200095543852179458,,13,0,7596,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
1179761811811225601,1179761811811225601,,39,0,9821,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000078,0
1131816165347479553,1131816165347479553,,10,0,92,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
1254836421535375360,1254836421535375360,,3,0,1446,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1052673148607492096,1052673148607492096,,3,0,1445,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
977370609163255808,977370609163255808,,39,0,6155,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000118,0
829463798,829463798,,10,0,91,1,0,1,1,0,1,0,0,0,0,0,0.120139,blue,0.000084,0
338097857,338097857,,10,0,5974,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
825377388,825377388,,3,0,9929,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000014,0
1211414794000990210,1211414794000990210,,39,0,8498,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
916243619832586240,916243619832586240,,3,0,1443,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
59235583,59235583,,16,0,10197,0,1,1,0,1,1,3,0.5,0.611111,0,0,0,blue,0,0
704692345,704692345,,3,0,1442,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
730929460539588608,730929460539588608,,3,0,3206,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000512,0
972585321304084481,972585321304084481,,3,0,1441,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
67550144,67550144,,10,0,5972,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
919765193693057024,919765193693057024,,3,0,1440,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
831373061492387840,831373061492387840,,3,0,1439,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2862444989,2862444989,,10,0,9520,2,0,2,2,0,2,0,0,0,0,0.5,0.041701,blue,0.000116,0
926441342,926441342,,3,0,1438,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
964624519238320128,964624519238320128,,10,0,5970,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1036628281800437765,1036628281800437765,,3,0,1437,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
4672248074,4672248074,,3,0,1436,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1116090791678447616,1116090791678447616,,3,0,1435,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
138207471,138207471,,0,0,10025,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
3745483039,3745483039,,10,0,9610,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000113,0
1099098651777998854,1099098651777998854,,3,0,1434,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
902995792155131904,902995792155131904,,0,0,9609,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000186,0
1180509605358718977,1180509605358718977,,3,0,10116,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000029,0
894736288158552064,894736288158552064,,52,0,7222,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
744065293429915649,744065293429915649,,0,0,6796,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
1095899850082828288,1095899850082828288,,10,0,9526,1,0,1,1,0,1,0,0,0,0,0,0.031882,red,0.000018,0
577461666,577461666,,3,0,1432,1,0,1,2,0,2,0,0,0,0,0,0.031882,blue,0.0242,0
1058796597604204544,1058796597604204544,,3,0,1431,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
939910364984045568,939910364984045568,,3,0,1430,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
892756205612916736,892756205612916736,,0,0,10024,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
847249536963665920,847249536963665920,,3,0,1429,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1148259419622379520,1148259419622379520,,39,0,6154,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000118,0
838912193940832256,838912193940832256,,3,0,2523,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000241,0
636949398,636949398,,0,0,10023,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
820360693094420482,820360693094420482,,3,0,3205,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000512,0
22189326,22189326,,10,0,252,1,0,1,1,0,1,0,0,0,0,0,0.198306,red,0.000191,0
1200653822286323712,1200653822286323712,,3,0,1428,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
3007927785,3007927785,,3,0,1426,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
834923770192199684,834923770192199684,,3,0,1425,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
986185913209204737,986185913209204737,,39,0,9820,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000078,0
2477551700,2477551700,,10,0,5969,1,1,2,1,1,2,1,1,1,1,0,0.009818,blue,0.000244,0
17689259,17689259,,10,0,5967,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1102643983,1102643983,,39,0,8871,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1169432168,1169432168,,3,0,1424,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1074549114166218752,1074549114166218752,,3,0,1423,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1000324263478358016,1000324263478358016,,0,0,6789,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.000089,0
1229636368869023746,1229636368869023746,,10,0,6106,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
994935212,994935212,,0,0,10022,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000074,0
1234897730847301632,1234897730847301632,,3,0,1422,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
4656799276,4656799276,,3,0,1421,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
927983893814370304,927983893814370304,,33,0,1325,1,0,1,1,0,1,0,0,0,0,0,0.056342,red,0.000017,0
835670533282803714,835670533282803714,,3,0,1420,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
978093064915963904,978093064915963904,,3,0,1419,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1240455042626248704,1240455042626248704,,3,0,4808,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000354,0
957233626390790144,957233626390790144,,10,0,9199,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000062,0
2870775957,2870775957,,33,0,4944,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1182018277,1182018277,,3,0,1418,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
811940579454042112,811940579454042112,,39,0,8870,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1070830331601842182,1070830331601842182,,239,229,10199,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
938842043920584705,938842043920584705,,239,229,10198,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
107020991,107020991,,3,0,1417,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
841217732330770432,841217732330770432,,10,0,1393,2,0,2,2,0,2,0,0,0,0,0,0.107893,blue,0.024214,0
1146200308088840192,1146200308088840192,,3,0,1416,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1136469829576200194,1136469829576200194,,3,0,1414,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
4870586859,4870586859,,3,0,1413,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1101871379555729409,1101871379555729409,,10,0,5966,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1102307492753797121,1102307492753797121,,10,0,5965,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1051167881206075393,1051167881206075393,,109,0,9745,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
